product_number,name,description,price,category_name,category_id,parent_category_id,variant,manufacturer,tag
P0009536,Product 9536,Description of Product 9536,343.11,Toys,1005,,Color:Red;Size:S,Samsung,Smartphones;Kitchen
P0009537,Product 9537,Description of Product 9537,625.21,Kitchen,1003,1001,Color:Black;Size:L;Material:Steel,Philips,Utensils;Smartphones
P0009538,Product 9538,Description of Product 9538,344.75,Home Appliances,1002,1005,Color:Blue;Size:L;Voltage:110V,Panasonic,Home;Utensils
P0009539,Product 9539,Description of Product 9539,214.08,Furniture,1004,1004,Color:White;Size:L;Material:Plastic,Ikea,Home;Smartphones
P0009540,Product 9540,Description of Product 9540,736.23,Kitchen,1003,1003,Color:Blue;Size:XL;Material:Steel,Panasonic,Living Room;Home
P0009541,Product 9541,Description of Product 9541,620.32,Kitchen,1003,1004,Color:Brown;Size:XL;Material:Wood,Samsung,Gadgets;Home
P0009542,Product 9542,Description of Product 9542,212.14,Kitchen,1003,1003,Color:White;Size:M;Material:Plastic,Sony,Living Room;Furniture
P0009543,Product 9543,Description of Product 9543,638.56,Toys,1005,,Color:White;Size:L,Samsung,Kitchen;Smartphones
P0009544,Product 9544,Description of Product 9544,734.0,Books,1006,1004,Color:Blue;Size:L,LG,Electronics;Utensils
P0009545,Product 9545,Description of Product 9545,24.47,Books,1006,,Color:White;Size:L,Panasonic,Smartphones;Furniture
P0009546,Product 9546,Description of Product 9546,49.37,Home Appliances,1002,1005,Color:White;Size:L;Voltage:220V,Panasonic,Home;Utensils
P0009547,Product 9547,Description of Product 9547,915.05,Books,1006,1002,Color:Brown;Size:M,Sony,Smartphones;Kitchen
P0009548,Product 9548,Description of Product 9548,206.65,Toys,1005,,Color:White;Size:M,Panasonic,Smartphones;Utensils
P0009549,Product 9549,Description of Product 9549,664.78,Toys,1005,,Color:Black;Size:XL,LG,Kitchen;Living Room
P0009550,Product 9550,Description of Product 9550,923.9,Kitchen,1003,1002,Color:White;Size:XL;Material:Steel,Philips,Furniture;Living Room
P0009551,Product 9551,Description of Product 9551,340.84,Kitchen,1003,1002,Color:Brown;Size:XL;Material:Wood,Panasonic,Electronics;Kitchen
P0009552,Product 9552,Description of Product 9552,915.48,Kitchen,1003,1005,Color:Blue;Size:L;Material:Steel,Panasonic,Gadgets;Home
P0009553,Product 9553,Description of Product 9553,211.47,Books,1006,1004,Color:Black;Size:M,LG,Electronics;Kitchen
P0009554,Product 9554,Description of Product 9554,13.77,Electronics,1001,1003,Color:Blue;Size:L,Samsung,Gadgets;Smartphones
P0009555,Product 9555,Description of Product 9555,395.84,Furniture,1004,1001,Color:Brown;Size:XL;Material:Steel,Philips,Home;Furniture
P0009556,Product 9556,Description of Product 9556,838.11,Toys,1005,,Color:Brown;Size:M,Ikea,Home;Living Room
P0009557,Product 9557,Description of Product 9557,307.95,Home Appliances,1002,1003,Color:Brown;Size:S;Voltage:220V,Ikea,Living Room;Utensils
P0009558,Product 9558,Description of Product 9558,474.08,Kitchen,1003,1001,Color:White;Size:M;Material:Plastic,Sony,Smartphones;Home
P0009559,Product 9559,Description of Product 9559,551.49,Kitchen,1003,1005,Color:Brown;Size:M;Material:Steel,Philips,Kitchen;Electronics
P0009560,Product 9560,Description of Product 9560,949.01,Electronics,1001,1005,Color:Brown;Size:M,LG,Kitchen;Electronics
P0009561,Product 9561,Description of Product 9561,372.46,Home Appliances,1002,1005,Color:White;Size:S;Voltage:220V,Panasonic,Electronics;Smartphones
P0009562,Product 9562,Description of Product 9562,864.79,Home Appliances,1002,1002,Color:Black;Size:S;Voltage:110V,Ikea,Home;Gadgets
P0009563,Product 9563,Description of Product 9563,304.08,Home Appliances,1002,1002,Color:Black;Size:L;Voltage:220V,Sony,Kitchen;Utensils
P0009564,Product 9564,Description of Product 9564,727.41,Home Appliances,1002,1004,Color:Blue;Size:XL;Voltage:110V,Sony,Home;Gadgets
P0009565,Product 9565,Description of Product 9565,429.7,Home Appliances,1002,1001,Color:Red;Size:L;Voltage:110V,Panasonic,Utensils;Living Room
P0009566,Product 9566,Description of Product 9566,930.88,Toys,1005,1004,Color:Blue;Size:XL,Samsung,Kitchen;Home
P0009567,Product 9567,Description of Product 9567,111.46,Toys,1005,,Color:White;Size:M,Samsung,Kitchen;Utensils
P0009568,Product 9568,Description of Product 9568,977.03,Electronics,1001,1003,Color:Brown;Size:L,Philips,Electronics;Furniture
P0009569,Product 9569,Description of Product 9569,193.28,Toys,1005,,Color:Brown;Size:L,LG,Furniture;Gadgets
P0009570,Product 9570,Description of Product 9570,923.68,Home Appliances,1002,,Color:White;Size:S;Voltage:220V,Samsung,Furniture;Smartphones
P0009571,Product 9571,Description of Product 9571,457.73,Furniture,1004,1003,Color:Blue;Size:XL;Material:Plastic,LG,Electronics;Utensils
P0009572,Product 9572,Description of Product 9572,240.89,Electronics,1001,1002,Color:Brown;Size:L,Panasonic,Furniture;Electronics
P0009573,Product 9573,Description of Product 9573,578.54,Home Appliances,1002,1004,Color:Red;Size:L;Voltage:110V,LG,Utensils;Home
P0009574,Product 9574,Description of Product 9574,723.33,Kitchen,1003,1001,Color:White;Size:XL;Material:Steel,Panasonic,Living Room;Furniture
P0009575,Product 9575,Description of Product 9575,293.88,Home Appliances,1002,1001,Color:Red;Size:S;Voltage:110V,Samsung,Home;Electronics
P0009576,Product 9576,Description of Product 9576,231.72,Books,1006,1002,Color:Brown;Size:S,Sony,Kitchen;Living Room
P0009577,Product 9577,Description of Product 9577,621.33,Furniture,1004,,Color:Black;Size:M;Material:Steel,Samsung,Electronics;Home
P0009578,Product 9578,Description of Product 9578,205.5,Kitchen,1003,1003,Color:Black;Size:S;Material:Steel,Panasonic,Kitchen;Living Room
P0009579,Product 9579,Description of Product 9579,925.6,Home Appliances,1002,,Color:Brown;Size:XL;Voltage:220V,Panasonic,Smartphones;Utensils
P0009580,Product 9580,Description of Product 9580,752.86,Electronics,1001,,Color:White;Size:S,LG,Furniture;Electronics
P0009581,Product 9581,Description of Product 9581,204.04,Toys,1005,1001,Color:Black;Size:L,Philips,Kitchen;Home
P0009582,Product 9582,Description of Product 9582,401.83,Furniture,1004,1002,Color:White;Size:M;Material:Wood,Sony,Electronics;Gadgets
P0009583,Product 9583,Description of Product 9583,41.43,Furniture,1004,1004,Color:Blue;Size:L;Material:Wood,Philips,Furniture;Utensils
P0009584,Product 9584,Description of Product 9584,432.62,Furniture,1004,1001,Color:Black;Size:L;Material:Plastic,Panasonic,Living Room;Smartphones
P0009585,Product 9585,Description of Product 9585,771.18,Electronics,1001,1003,Color:White;Size:L,Panasonic,Utensils;Furniture
P0009586,Product 9586,Description of Product 9586,524.13,Kitchen,1003,1005,Color:Red;Size:S;Material:Plastic,Philips,Kitchen;Electronics
P0009587,Product 9587,Description of Product 9587,568.62,Toys,1005,1003,Color:Red;Size:XL,Ikea,Kitchen;Smartphones
P0009588,Product 9588,Description of Product 9588,443.77,Toys,1005,1004,Color:Brown;Size:S,Ikea,Smartphones;Living Room
P0009589,Product 9589,Description of Product 9589,532.22,Electronics,1001,1002,Color:White;Size:S,Panasonic,Gadgets;Smartphones
P0009590,Product 9590,Description of Product 9590,986.91,Home Appliances,1002,,Color:Blue;Size:XL;Voltage:220V,LG,Utensils;Furniture
P0009591,Product 9591,Description of Product 9591,815.18,Kitchen,1003,1003,Color:Brown;Size:M;Material:Plastic,Ikea,Home;Electronics
P0009592,Product 9592,Description of Product 9592,43.57,Kitchen,1003,1004,Color:Red;Size:XL;Material:Wood,Panasonic,Living Room;Electronics
P0009593,Product 9593,Description of Product 9593,13.05,Home Appliances,1002,1001,Color:Brown;Size:XL;Voltage:220V,Samsung,Furniture;Electronics
P0009594,Product 9594,Description of Product 9594,559.16,Kitchen,1003,1004,Color:Black;Size:S;Material:Steel,Panasonic,Electronics;Utensils
P0009595,Product 9595,Description of Product 9595,328.38,Electronics,1001,1002,Color:Black;Size:L,Sony,Kitchen;Home
P0009596,Product 9596,Description of Product 9596,512.78,Furniture,1004,1003,Color:White;Size:M;Material:Steel,Samsung,Kitchen;Living Room
P0009597,Product 9597,Description of Product 9597,497.09,Books,1006,,Color:Red;Size:M,Panasonic,Kitchen;Gadgets
P0009598,Product 9598,Description of Product 9598,692.68,Furniture,1004,1003,Color:White;Size:L;Material:Wood,Philips,Home;Living Room
P0009599,Product 9599,Description of Product 9599,962.69,Electronics,1001,,Color:Brown;Size:L,Philips,Gadgets;Living Room
P0009600,Product 9600,Description of Product 9600,599.83,Home Appliances,1002,1002,Color:Red;Size:XL;Voltage:220V,Sony,Smartphones;Gadgets
P0009601,Product 9601,Description of Product 9601,612.48,Kitchen,1003,1001,Color:White;Size:XL;Material:Wood,Sony,Gadgets;Electronics
P0009602,Product 9602,Description of Product 9602,137.15,Furniture,1004,1004,Color:White;Size:S;Material:Plastic,Ikea,Living Room;Gadgets
P0009603,Product 9603,Description of Product 9603,463.03,Toys,1005,,Color:Red;Size:L,Samsung,Home;Kitchen
P0009604,Product 9604,Description of Product 9604,506.7,Books,1006,1002,Color:Black;Size:XL,Sony,Gadgets;Utensils
P0009605,Product 9605,Description of Product 9605,640.69,Books,1006,1005,Color:Blue;Size:S,Ikea,Smartphones;Living Room
P0009606,Product 9606,Description of Product 9606,874.72,Furniture,1004,1001,Color:Red;Size:M;Material:Steel,Samsung,Home;Gadgets
P0009607,Product 9607,Description of Product 9607,527.91,Toys,1005,1003,Color:White;Size:XL,Sony,Furniture;Utensils
P0009608,Product 9608,Description of Product 9608,44.77,Books,1006,1001,Color:Brown;Size:M,Philips,Furniture;Living Room
P0009609,Product 9609,Description of Product 9609,598.39,Home Appliances,1002,1003,Color:Blue;Size:XL;Voltage:220V,Ikea,Smartphones;Gadgets
P0009610,Product 9610,Description of Product 9610,224.67,Books,1006,1002,Color:Black;Size:L,Philips,Smartphones;Gadgets
P0009611,Product 9611,Description of Product 9611,611.0,Books,1006,1003,Color:Black;Size:M,Samsung,Utensils;Home
P0009612,Product 9612,Description of Product 9612,859.57,Furniture,1004,1001,Color:Brown;Size:L;Material:Plastic,Ikea,Electronics;Gadgets
P0009613,Product 9613,Description of Product 9613,357.06,Books,1006,1005,Color:Brown;Size:M,Philips,Electronics;Gadgets
P0009614,Product 9614,Description of Product 9614,418.96,Books,1006,,Color:Black;Size:XL,Samsung,Gadgets;Electronics
P0009615,Product 9615,Description of Product 9615,319.57,Toys,1005,1005,Color:Red;Size:M,Panasonic,Smartphones;Kitchen
P0009616,Product 9616,Description of Product 9616,791.36,Kitchen,1003,1005,Color:Red;Size:S;Material:Steel,LG,Home;Living Room
P0009617,Product 9617,Description of Product 9617,257.19,Kitchen,1003,1003,Color:Black;Size:L;Material:Plastic,LG,Kitchen;Utensils
P0009618,Product 9618,Description of Product 9618,475.33,Electronics,1001,1001,Color:Black;Size:L,Samsung,Gadgets;Living Room
P0009619,Product 9619,Description of Product 9619,175.29,Furniture,1004,1001,Color:Black;Size:L;Material:Steel,Panasonic,Living Room;Gadgets
P0009620,Product 9620,Description of Product 9620,316.54,Toys,1005,1003,Color:White;Size:XL,Panasonic,Gadgets;Kitchen
P0009621,Product 9621,Description of Product 9621,682.59,Furniture,1004,,Color:White;Size:S;Material:Steel,Ikea,Utensils;Home
P0009622,Product 9622,Description of Product 9622,491.65,Furniture,1004,,Color:Black;Size:S;Material:Wood,Ikea,Gadgets;Electronics
P0009623,Product 9623,Description of Product 9623,208.39,Kitchen,1003,,Color:White;Size:M;Material:Steel,Sony,Kitchen;Smartphones
P0009624,Product 9624,Description of Product 9624,384.47,Books,1006,1002,Color:White;Size:XL,Philips,Kitchen;Gadgets
P0009625,Product 9625,Description of Product 9625,276.73,Electronics,1001,1003,Color:White;Size:S,Sony,Utensils;Gadgets
P0009626,Product 9626,Description of Product 9626,903.45,Furniture,1004,1004,Color:Red;Size:XL;Material:Steel,Samsung,Gadgets;Home
P0009627,Product 9627,Description of Product 9627,859.92,Electronics,1001,1004,Color:Red;Size:L,LG,Living Room;Kitchen
P0009628,Product 9628,Description of Product 9628,328.53,Electronics,1001,1004,Color:Red;Size:XL,LG,Smartphones;Furniture
P0009629,Product 9629,Description of Product 9629,21.51,Home Appliances,1002,1003,Color:Blue;Size:M;Voltage:220V,Samsung,Utensils;Home
P0009630,Product 9630,Description of Product 9630,145.67,Home Appliances,1002,,Color:Black;Size:S;Voltage:110V,Panasonic,Smartphones;Home
P0009631,Product 9631,Description of Product 9631,725.57,Electronics,1001,1004,Color:Red;Size:XL,Ikea,Utensils;Gadgets
P0009632,Product 9632,Description of Product 9632,146.3,Books,1006,,Color:Black;Size:L,Panasonic,Gadgets;Kitchen
P0009633,Product 9633,Description of Product 9633,725.16,Furniture,1004,1004,Color:Black;Size:S;Material:Plastic,Philips,Electronics;Smartphones
P0009634,Product 9634,Description of Product 9634,175.11,Books,1006,,Color:Red;Size:M,Samsung,Gadgets;Living Room
P0009635,Product 9635,Description of Product 9635,886.45,Books,1006,,Color:Black;Size:L,Ikea,Smartphones;Gadgets
P0009636,Product 9636,Description of Product 9636,633.05,Furniture,1004,1004,Color:Blue;Size:XL;Material:Wood,Ikea,Gadgets;Electronics
P0009637,Product 9637,Description of Product 9637,399.6,Electronics,1001,1004,Color:Blue;Size:XL,Philips,Kitchen;Furniture
P0009638,Product 9638,Description of Product 9638,464.26,Kitchen,1003,,Color:Brown;Size:XL;Material:Wood,LG,Furniture;Smartphones
P0009639,Product 9639,Description of Product 9639,438.38,Books,1006,1003,Color:Brown;Size:XL,LG,Furniture;Home
P0009640,Product 9640,Description of Product 9640,33.39,Toys,1005,1003,Color:White;Size:L,Samsung,Kitchen;Smartphones
P0009641,Product 9641,Description of Product 9641,803.9,Electronics,1001,,Color:Black;Size:S,Panasonic,Smartphones;Kitchen
P0009642,Product 9642,Description of Product 9642,55.56,Furniture,1004,1002,Color:White;Size:L;Material:Wood,Ikea,Smartphones;Furniture
P0009643,Product 9643,Description of Product 9643,836.82,Electronics,1001,1002,Color:Blue;Size:L,Philips,Smartphones;Electronics
P0009644,Product 9644,Description of Product 9644,494.37,Kitchen,1003,1002,Color:Brown;Size:S;Material:Steel,Panasonic,Smartphones;Gadgets
P0009645,Product 9645,Description of Product 9645,142.35,Home Appliances,1002,1001,Color:Red;Size:XL;Voltage:110V,Ikea,Utensils;Living Room
P0009646,Product 9646,Description of Product 9646,949.99,Home Appliances,1002,1003,Color:Brown;Size:M;Voltage:110V,Sony,Smartphones;Gadgets
P0009647,Product 9647,Description of Product 9647,318.28,Books,1006,1001,Color:White;Size:S,Philips,Kitchen;Smartphones
P0009648,Product 9648,Description of Product 9648,59.46,Kitchen,1003,1004,Color:White;Size:S;Material:Wood,Samsung,Gadgets;Utensils
P0009649,Product 9649,Description of Product 9649,216.04,Kitchen,1003,,Color:Red;Size:S;Material:Steel,LG,Living Room;Kitchen
P0009650,Product 9650,Description of Product 9650,165.51,Home Appliances,1002,1004,Color:Red;Size:XL;Voltage:220V,Ikea,Electronics;Gadgets
P0009651,Product 9651,Description of Product 9651,269.96,Electronics,1001,1001,Color:Red;Size:XL,Ikea,Electronics;Utensils
P0009652,Product 9652,Description of Product 9652,788.14,Books,1006,,Color:White;Size:S,LG,Gadgets;Living Room
P0009653,Product 9653,Description of Product 9653,106.5,Electronics,1001,1004,Color:Black;Size:M,Panasonic,Electronics;Furniture
P0009654,Product 9654,Description of Product 9654,320.95,Toys,1005,1003,Color:White;Size:L,Samsung,Furniture;Kitchen
P0009655,Product 9655,Description of Product 9655,760.3,Furniture,1004,1004,Color:Brown;Size:M;Material:Steel,Samsung,Living Room;Furniture
P0009656,Product 9656,Description of Product 9656,326.68,Furniture,1004,1004,Color:Brown;Size:M;Material:Wood,LG,Electronics;Home
P0009657,Product 9657,Description of Product 9657,83.7,Furniture,1004,1005,Color:Brown;Size:XL;Material:Steel,Sony,Electronics;Kitchen
P0009658,Product 9658,Description of Product 9658,765.72,Home Appliances,1002,1001,Color:White;Size:XL;Voltage:220V,Samsung,Home;Smartphones
P0009659,Product 9659,Description of Product 9659,345.55,Toys,1005,1002,Color:Red;Size:M,Samsung,Furniture;Living Room
P0009660,Product 9660,Description of Product 9660,638.74,Home Appliances,1002,1005,Color:Blue;Size:S;Voltage:110V,Philips,Utensils;Furniture
P0009661,Product 9661,Description of Product 9661,569.24,Home Appliances,1002,1001,Color:Brown;Size:XL;Voltage:220V,Philips,Kitchen;Electronics
P0009662,Product 9662,Description of Product 9662,479.12,Books,1006,1004,Color:Red;Size:S,Samsung,Utensils;Electronics
P0009663,Product 9663,Description of Product 9663,945.79,Toys,1005,1003,Color:Blue;Size:L,Sony,Smartphones;Home
P0009664,Product 9664,Description of Product 9664,676.02,Home Appliances,1002,1004,Color:Blue;Size:L;Voltage:220V,Philips,Home;Kitchen
P0009665,Product 9665,Description of Product 9665,698.33,Electronics,1001,1001,Color:Black;Size:M,Philips,Living Room;Gadgets
P0009666,Product 9666,Description of Product 9666,488.87,Kitchen,1003,1002,Color:Black;Size:S;Material:Wood,Panasonic,Utensils;Gadgets
P0009667,Product 9667,Description of Product 9667,610.23,Kitchen,1003,1004,Color:Blue;Size:M;Material:Steel,Sony,Smartphones;Gadgets
P0009668,Product 9668,Description of Product 9668,880.56,Books,1006,,Color:White;Size:M,Panasonic,Living Room;Utensils
P0009669,Product 9669,Description of Product 9669,781.8,Books,1006,1005,Color:Black;Size:S,LG,Kitchen;Electronics
P0009670,Product 9670,Description of Product 9670,383.2,Books,1006,1004,Color:White;Size:M,Panasonic,Gadgets;Utensils
P0009671,Product 9671,Description of Product 9671,694.33,Toys,1005,1002,Color:Brown;Size:M,Ikea,Furniture;Utensils
P0009672,Product 9672,Description of Product 9672,952.7,Electronics,1001,1002,Color:Brown;Size:L,Panasonic,Electronics;Living Room
